Cod unic candidat ,Sex,Specializare,Profil,Fileira,Forma de învățământ,Mediu candidat,Unitate (SIIIR),Unitate (SIRUES),Clasa,Subiect ea,Subiect eb,Limba modernă,Subiect ec,Subiect ed,Promoție,NOTE_RECUN_A,NOTE_RECUN_B,NOTE_RECUN_C,NOTE_RECUN_D,NOTE_RECUN_EA,NOTE_RECUN_EB,NOTE_RECUN_EC,NOTE_RECUN_ED,STATUS_A,STATUS_B,STATUS_C,STATUS_D,STATUS_EA,STATUS_EB,STATUS_EC,STATUS_ED,ITA,SCRIS_ITC,SCRIS_PMS,ORAL_PMO,ORAL_IO,NOTA_EA,NOTA_EB,NOTA_EC,NOTA_ED,CONTESTATIE_EA,NOTA_CONTESTATIE_EA,CONTESTATIE_EB,NOTA_CONTESTATIE_EB,CONTESTATIE_EC,NOTA_CONTESTATIE_EC,CONTESTATIE_ED,NOTA_CONTESTATIE_ED,PUNCTAJ DIGITALE,STATUS,Medie
252508,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a A,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Informatică MI Pascal,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,B1,A2,B1,B2,B2,8.2,,8.85,9.25,Nu,,Nu,,Da,9.2,Nu,,,Promovat,8.76
251752,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a J,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,B1,A2,B1,B2,B2,8.1,,7.1,7.1,Nu,,Nu,,Nu,,Nu,,46.0,Promovat,7.43
246116,F,Științe ale Naturii,Real,Teoretica,Zi,RURAL,2061100032,530706.0,a XII-a H,Limba română (REAL),Limba germană,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,Experimentat,Calificativ,Certificat,Promovat,Promovat,Promovat,Promovat,B2,B2,B1,B2,B2,8.4,7.7,9.35,9.45,Da,8.7,Da,8.35,Nu,,Da,9.4,,Promovat,8.88
251160,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a G,Limba română (REAL),,Limba germană modernă,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.25,,8.25,7.9,Nu,,Nu,,Nu,,Nu,,,Promovat,8.46
246994,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a C,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,B2,A2,B2,B2,B2,7.6,,6.35,9.0,Da,7.1,Nu,,Nu,,Nu,,,Promovat,7.48
261399,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie organică TEO Nivel I/II,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B2,B1,B2,B2,B2,9.0,,9.45,10.0,Nu,,Nu,,Nu,,Nu,,89.0,Promovat,9.48
249716,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a D,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,B1,B1,A2,B1,8.7,,9.0,9.7,Nu,,Nu,,Nu,,Nu,,81.0,Promovat,9.13
250717,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a G,Limba română (REAL),,Limba germană modernă,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.0,,8.75,7.9,Nu,,Nu,,Nu,,Nu,,,Promovat,8.21
246762,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a C,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,A2,A2,B1,B2,B2,7.9,,7.35,7.4,Nu,,Nu,,Nu,,Nu,,,Promovat,7.55
246349,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a H,Limba română (REAL),Limba germană,Limba engleză,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,Experimentat,Calificativ,Certificat,Promovat,Promovat,Promovat,Promovat,B2,B1,B2,B2,B2,8.7,8.3,9.7,6.85,Nu,,Nu,,Nu,,Nu,,,Promovat,8.38
254082,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B2,A2,B2,B2,B2,7.95,,7.3,7.7,Da,8.6,Nu,,Nu,,Da,7.1,76.0,Promovat,7.66
254975,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,B2,B1,B2,B2,B2,8.45,,8.3,9.75,Nu,,Nu,,Nu,,Nu,,,Promovat,8.83
253539,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B2,B1,A1,B1,B1,6.3,,5.75,5.75,Nu,,Nu,,Da,5.55,Da,5.1,72.0,Nepromovat,5.71
255878,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Experimentat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.35,,9.4,8.6,Da,8.75,Nu,,Da,9.55,Da,8.6,75.0,Promovat,8.78
261281,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie organică TEO Nivel I/II,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Experimentat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.35,,10.0,9.75,Nu,,Nu,,Nu,,Nu,,91.0,Promovat,9.7
254187,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,B1,B2,B2,B2,7.6,,8.75,9.1,Nu,,Nu,,Nu,,Nu,,78.0,Promovat,8.48
261361,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.65,,10.0,9.4,Nu,,Nu,,Nu,,Nu,,,Promovat,9.68
246537,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a C,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,A2,-,A2,A2,8.3,,10.0,9.0,Nu,,Nu,,Nu,,Nu,,75.0,Promovat,9.1
255306,M,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba franceză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B1,B1,B1,B1,B1,9.05,,8.0,8.45,Nu,,Nu,,Nu,,Nu,,68.0,Promovat,8.5
253933,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B2,B1,B2,B2,B2,7.2,,6.05,5.0,Nu,,Nu,,Nu,,Nu,,58.0,Promovat,6.08
260883,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,7.9,,9.2,7.6,Nu,,Nu,,Nu,,Nu,,,Promovat,8.23
162202,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a T,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2013-2014,Da,Nu,Da,Da,Da,Nu,Nu,Da,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B2,B1,B2,B2,B2,6.25,,7.35,5.25,Nu,,Nu,,Nu,,Nu,,98.0,Promovat,6.28
260989,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Experimentat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.75,,10.0,9.7,Nu,,Nu,,Nu,,Nu,,91.0,Promovat,9.81
250502,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a G,Limba română (REAL),,Limba germană modernă,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.6,,10.0,9.9,Nu,,Nu,,Nu,,Nu,,,Promovat,9.83
246577,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a C,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B1,B1,B2,B2,B2,7.7,,9.3,9.7,Nu,,Nu,,Nu,,Nu,,66.0,Promovat,8.9
261436,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Experimentat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.6,,9.3,9.3,Nu,,Nu,,Nu,,Nu,,82.0,Promovat,9.4
254049,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba franceză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,A2,A2,B1,B1,B1,6.1,,6.45,5.1,Da,6.1,Nu,,Nu,,Da,5.1,75.0,Nepromovat,5.88
254380,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba franceză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,B1,B1,A2,B2,B2,8.3,,9.2,9.8,Nu,,Nu,,Nu,,Nu,,53.0,Promovat,9.1
246368,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a H,Limba română (REAL),Limba germană,Limba engleză,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,Experimentat,Calificativ,Certificat,Promovat,Promovat,Promovat,Promovat,B2,B1,B2,B2,B2,8.1,7.3,10.0,8.6,Nu,,Nu,,Nu,,Nu,,,Promovat,8.5
246069,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a H,Limba română (REAL),Limba germană,Limba engleză,Matematică ST-NAT,Informatică SN Pascal,2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,Experimentat,Certificat,Certificat,Promovat,Promovat,Promovat,Promovat,-,-,-,-,-,8.1,8.0,9.5,8.75,Da,7.9,Nu,,Nu,,Nu,,,Promovat,8.58
